pathway	description	100-A	100-P	71-A	71-P	72-A	72-P	73-A	73-P	74-A	74-P	75-A	75-P	76-A	76-P	77-A	77-P	78-A	78-P	79-A	79-P	80-A	80-P	81-A	81-P	82-A	82-P	83-A	83-P	84-A	84-P	85-A	85-P	86-A	86-P	87-A	87-P	88-A	88-P	89-A	89-P	90-A	90-P	91-A	91-P	92-A	92-P	93-A	93-P	94-A	94-P	95-A	95-P	96-A	96-P	97-A	97-P	99-A	99-P	PCR-Blank1	PCR-Blank2	Positive1	Positive2	Reagent-Blank1	Reagent-Blank2
PWY-6895	superpathway of thiamine diphosphate biosynthesis II	15068.092210700215	13553.187265719322	16043.149790543795	8952.34781347642	14004.228502612332	12103.209568757917	5235.653240778758	11393.493602851617	14806.919777890513	6782.453412664804	14862.906433229768	14577.538339690467	1153.770237440853	3159.822687739282	1800.3765235196167	8940.588359189569	2988.441381075008	12559.534036106666	16552.086020745228	21282.04957861029	21183.171328397708	1511.257467663182	11019.199804291387	868.6051939975407	10783.875712667394	14669.176291707608	4814.146022834056	10084.57309152927	7132.144191693642	4809.11197300488	9990.415694383091	7829.160953927409	0.0	5677.215714875428	15772.173192919496	6.92775866631384	9673.578219172856	9370.85902231729	4391.46919219817	6417.1688379796415	7352.488158742692	4066.848756784485	4901.266868320186	3515.950413830766	164.0470179783085	6507.2254081391	5138.0480056231545	8162.004749194496	6234.961366188367	8680.997234121467	7590.253545315508	8842.966628517921	4210.156966547145	4230.94795702288	9000.001269892173	6979.9096138121	163.90552590467942	6465.992055158806	13849.826773024672	17006.278137378824	10185.807306362512	7406.031692254881	16790.261162314146	6059.939239789569
PWY-6897	thiamine diphosphate salvage II	22148.122301601998	23367.81975624278	18610.000557101685	11804.58664486442	16733.797044389725	13061.285329109514	7882.999032041043	18868.1724610784	16735.004285379546	8857.726529275662	18571.370718571656	17832.75728296466	102972.78837190976	81412.88625574764	37446.28259804241	19650.451886493807	44765.75450825618	31267.245759679223	35414.62974499782	33329.131987910565	32195.689759798657	46434.29592161754	32759.18011693632	50597.269486473735	15406.70893570852	19097.10505578984	9086.925057152252	12877.901309508952	8049.19563979926	16902.1873105759	14001.857706170991	11840.099925926384	0.0	7674.10388430181	20959.45062972061	20.7686205376818	14894.232152805496	15052.790771358925	4803.562914382114	8469.90984163373	9848.437393310647	6994.667190426146	6692.107540083858	4977.540534748289	184.268494597388	10062.129800874169	10764.544194140724	13279.159400864615	7576.295698213307	12438.66033212308	20840.201241434912	21746.66524604748	6571.130206749291	12097.856321002484	13214.19740866653	17830.935515521538	274.1085247193591	16492.071712539375	19459.857777409747	21769.826468692205	16054.182283618946	11930.920021569536	23955.793586322605	6584.27755431886
PWY-6901	superpathway of glucose and xylose degradation	15292.008710973809	9468.53052745183	11457.296794997112	10269.380633695648	9648.14621575828	14879.850116575444	8667.964073456144	12969.274142623748	21614.277706332254	13387.024518407332	14491.630626441742	16768.843858448956	95457.43205465798	76274.22986820585	35285.2643940903	21401.278538043636	41814.61539525999	33244.91888043769	34317.93459870441	35492.691506087205	33705.85168587819	43555.95697556122	35731.185141386384	47178.675253639216	12272.60672496598	16608.98853107602	13171.973654054436	17045.651481258672	4688.424560552087	962.568285465426	8566.332257179387	11295.433887633808	0.0	9300.867547816066	19024.285681688976	0.0	11500.127748781217	13979.847375931682	6381.24253407684	7640.821820805921	7375.210068288862	3668.1925506703046	5066.4526980060255	5530.464934480036	207.0079049804883	8239.686396288813	4854.736388856043	8705.279794796179	7988.354236543137	11893.511293078604	8110.054681794842	1061.26569974593	4724.868333517979	3190.156995478273	5803.742961472478	10752.77964895322	112.73389458651076	3458.95846169441	14968.166725183655	11500.83991173378	18449.60437366696	13174.758325193889	18362.881975758035	8358.421221894088
PWY-6902	chitin degradation II (Vibrio)	3825.259333119858	931.8489429382072	2506.734081211921	1997.721914500476	347.4153450048442	4484.471012522857	2632.233994309139	2872.5116107536837	17485.077871000707	6129.33402146684	5648.011710381382	2957.56610480647	206.62535657027212	691.3272126214827	4.287929732320027	1104.8197514829826	205.26914732907363	2487.1417938249715	1333.7454567247355	755.092212705665	419.5719219869904	183.8957365558424	801.2272407531343	136.97410275672107	4288.674695546142	2389.023816662839	4780.336436042834	12959.171528137034	4328.128313031266	471.0789207338584	5236.887290525611	2063.652496397084	0.0	1199.2151524588398	10182.592142690504	0.0	3529.792635876435	1530.1980490315868	6345.145413907122	2955.0620407385154	826.5433501809822	336.7528095055369	2054.413361585297	1427.5092096884132	175.64412421390287	1595.872933701802	618.2293858371129	2127.1500297701787	3890.5168864590696	2264.223513478752	1215.1415450883787	317.6535774546537	1809.7106113384732	675.5257543610796	547.3752331818788	3871.827691048799	85.07277222320735	1758.6158130986892	9157.469616904082	9353.097777322771	14249.327437182565	9747.89733100986	11226.99684851604	7064.755063291139
PWY-6906	chitin derivatives degradation	0.0	0.0	115.66068460210126	0.0	0.0	141.57328335644254	170.1969577975187	0.0	0.0	0.0	1828.6919750740735	0.0	25.99607527620244	0.0	5.809681342979142	0.0	58.38014886782592	0.0	42.812042941864	0.0	0.0	0.0	0.0	119.16628705133118	2274.4984054749225	0.0	0.0	373.831140230588	0.0	2.999791808256329	0.0	0.0	0.0	29.971093531695946	0.0	0.0	75.85155876150253	0.0	65.59079226225369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1190.1681992532822	0.0	165.42669493228126	0.0	103.1151586349751	17.884741567265163	0.0	83.86414147462723	0.0	0.0	0.0	0.0	0.0	0.0	1653.1812302930275	0.0
PWY-6920	6-gingerol analog biosynthesis (engineered)	0.0	0.0	0.0	0.0	0.0	42.16860333950411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.402754671549086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.798415679195156	0.0	0.0	0.0
PWY-6922	L-N&delta;-acetylornithine biosynthesis	750.2268822405482	3107.993502655002	3404.6282765785318	579.3941089652102	6582.427946943637	685.619591847106	670.2100751070709	3885.270794741676	3495.474090045305	656.1991002827352	787.9801606849653	1915.0185567786616	336.4966107585622	2412.8488126840493	721.5618013459533	5127.553733128284	1131.5252887618944	8426.133763720858	3247.104796226812	21018.20399446281	11606.63160197214	985.6326849750684	4391.038218273154	387.1706493761228	2029.8574798573825	1988.2395159123248	0.0	4161.403968429554	79.55998878991971	2615.57157597922	3089.9195728002064	3648.932876265944	0.0	1819.9211350513988	4553.462309104557	0.0	1506.2139553495144	1912.6549408115504	200.4517920665629	933.0797868275672	1928.38044574575	606.5169692604234	543.6314209903181	791.6796431644538	0.0	1741.7214522206846	436.1674989865042	520.3707882443161	0.0	1534.8159489282607	4536.3552920809925	4511.928526249744	475.09118422937655	1484.9205380698666	617.4606851227384	2414.6856681485847	6.687086182201443	2437.193960920964	1519.913691891595	9967.738818909103	5044.114645789336	3044.2233309257235	935.674394145395	0.0
PWY-6936	seleno-amino acid biosynthesis (plants)	12400.508086704864	34407.496439440045	7519.531670803217	17073.077437035474	6567.7620908076615	11818.649977566509	10131.974717062	25804.77419499789	18601.618175731328	18280.79479379395	16666.74340063607	20100.80743030944	114624.3694345098	91822.30837445658	41935.48578266866	27658.81293362492	50470.62372319198	43424.81617425517	40873.40596865424	50741.31264999053	38865.44960413636	52023.21840308211	46898.236000226905	56622.6393627649	13885.190220068078	22710.020805147324	12397.41711257249	15615.225575530976	5093.965235470672	31216.639006268266	15556.036013513309	18524.010046853386	0.0	12000.095426538956	20503.42703196068	85.9659090909091	18087.862383366784	28192.50355990398	5966.199651408824	14863.428960040192	5955.029006712505	9776.779099842324	7207.6816550571	6942.038312916758	262.3240821728488	17999.15255234475	27210.3014881277	25671.38860293316	6623.671976210658	23654.01525825163	22654.95598648772	27022.12763499384	5282.100810013672	16686.980473203035	3052.496521997456	33359.0114554467	168.11024034470378	25564.5840513922	17064.024964564727	23891.253004576123	17550.00914569501	11904.490936374306	19810.924225330145	7983.308149153116
PWY-6946	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	57.784630729379614	0.0	0.0	0.0	0.0	0.0	0.0	7.298128171868302	0.0	0.0	0.0	21.629387417452318	0.0	70.09319458553723	0.0	0.0	9.785531348218676	0.0	0.0	46.62108297228332	0.0	35.406045250597536	0.0	0.0	78.92727243649362	7.283056612177206	0.0	0.0	0.0	31.756898687823917	0.0	0.0	0.0	183.77825717216965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.851617637638797	23.34950524076404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716.4441995672075	0.0	0.0	0.0	0.0
PWY-6948	sitosterol degradation to androstenedione	39.72359279348039	97.42440432462516	60.190820433791565	190.67276810760745	56.12694877505568	51.58919607356246	181.52980962879488	403.70683928936654	167.79513081532752	518.3097319402789	708.2205463796	108.69366470644997	0.0	54.8492906216705	0.0	169.34378988612562	7.999560846260236	140.90286739020635	3.106558731088435	289.2935524442754	0.0	77.29336735335923	210.86963732234	65.74762305928786	121.4413017116522	289.7053995190419	0.0	0.0	0.0	107.14461131211247	0.0	367.0124518716676	0.0	181.71166565617276	508.4534896185687	0.0	129.20317157774207	311.5219163975101	17.134794123913682	535.787849323808	137.3533871949578	198.50677922475916	179.73106693786366	188.97047556180803	0.0	123.02193842157348	13.016098644515868	120.41753135967308	0.0	55.50932770071496	18.111299896560897	0.0	106.49955209833357	367.1887241053119	21.9071430764036	709.5252877627412	0.0	10.870341707346112	0.0	492.3381652431688	5.332822435197561	0.0	0.0	0.0
PWY-6957	mandelate degradation to acetyl-CoA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.198425024326739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6961	L-ascorbate degradation II (bacterial, aerobic)	1105.5015366521964	240.2257494587796	548.5929354079199	538.1109961473529	334.7380430668143	680.0490646415413	1459.8636688316967	1156.229070533639	0.0	0.0	1898.7862827731487	917.2418209154454	45.47383686895955	0.0	0.0	291.3535213334645	275.7498669864872	1037.8959394785743	492.4188055395196	334.1693708379531	32.17982476917984	23.82887268386472	571.7459193214489	0.0	784.8201779913107	1175.8158221563506	0.0	0.0	1007.9240959072276	286.8693550427857	0.0	92.68191641548222	0.0	340.3938011758244	0.0	0.0	2077.868643483436	2094.595808462941	0.0	170.9959696674169	598.4741260969996	372.18505608414426	525.95978023563	28.911468948591377	61.19203374634186	0.0	2336.051142767192	1049.184831034237	0.0	1291.336478697598	28.617200530074985	0.0	179.3193481202934	218.5013570482685	365.4784450705515	1335.6740869502623	17.664999259805434	58.7617939341397	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6962	superpathway of trimethylamine degradation	0.0	0.0	0.0	0.0	0.0	0.0	14.78826089382358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.857740585774059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	755.6806809024964	0.0
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	14713.940684939167	28388.27368023244	12936.5167582738	11648.073228655729	16606.154327005	11474.595186926026	9124.485952512016	23131.63900825845	25937.35753852437	12206.909766295224	14800.0503883133	17550.39394424313	109102.0682997812	87274.59192744584	40671.20200540233	24578.52787491524	47945.695320318766	37154.51295006414	38904.97942100128	40588.95839935681	39402.48408180681	49421.88583293812	38939.792920577696	53679.50038717278	14570.172141693798	18688.37960594929	10855.046526813514	16132.536509628457	2222.007672514893	11358.176034364946	13714.373624105036	15110.617102601373	0.0	10465.967085639166	23934.998120095646	18.337078651685395	12538.0663440108	16970.17020986546	5007.213711149076	9392.120246861505	9892.969228333744	7051.510028647296	6123.398545970875	6417.856906322376	244.63304649428864	13330.814843387992	7817.028050120514	10962.07713783446	7992.879300907743	8876.419778042296	22128.89831947395	20045.468046441103	5376.474846159577	14984.729621043136	7036.466884934298	18138.56350098827	133.90694189588186	19562.921254152247	26177.14506880469	21447.938520495627	2293.33647108942	1198.7698085826632	29633.82480380352	859.7549633193937
PWY-6992	1,5-anhydrofructose degradation	0.0	0.0	0.0	0.0	0.0	21.828576097578274	15.415751265308993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.817694670587919	0.0	4.166463918810663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1147.587740271808	0.0	0.0	40.05605797432481	665.1052071928244	0.0	253.6368117007842	88.40436671862813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.42745511032192	0.0	0.0	51.137898988386056	0.0	0.0	0.0	0.0	0.0	0.0	802.2746733030492	0.0
PWY-7013	(S)-propane-1,2-diol degradation	12340.35504791658	1801.86815370989	12004.82167806593	3864.91775679342	11231.187421269718	9197.63532123176	5275.304082880556	3948.16089241206	14887.838525367648	7630.377054863681	15644.190642378524	7315.720922768427	1506.7284330237237	782.1598169196566	225.3715011161144	2597.4664213242413	690.2091931569927	2830.781180337499	7826.142691598688	2155.565874656509	10007.08145547377	174.3517047364855	3861.857699064373	1182.5522231287243	4281.557325059736	6472.442634141419	3798.600311561559	8271.757595538966	4433.165608250833	1268.6945616726491	8635.095731094412	4934.521148552301	0.0	2691.6812737888845	15713.885747868808	0.0	7026.863712418053	3535.548135195313	12009.589736604154	5351.787230145376	4585.146575726608	1315.6591257793102	4421.629360506872	1679.6899932228227	221.7576731220657	3755.84970176384	2740.963526449895	4006.5568611897866	8774.251643377716	2544.155202375159	1341.258303980338	42.22002857446038	3350.9006765400927	235.09316798358975	3533.0813472158643	2982.195896031604	101.01172396043972	277.1300404634765	11600.350626345706	18912.79612907126	8344.98953343517	5758.509496970742	16566.231878447426	20862.604200323105
PWY-702	L-methionine biosynthesis II	12280.151503469991	31281.23017930855	10822.510133105125	15486.312897326963	10211.678875758604	12355.51168166948	8881.470041917575	22712.41212165556	21033.53962204976	16492.68166192941	15805.656607665844	19424.24884774649	102921.25844608116	82408.60862399304	37421.341507993406	22788.0229892513	44579.51167353909	35175.27890149045	32774.94912240962	45951.4001082907	30990.575592910107	46716.04357718758	37308.0263051302	50789.86576977754	14365.866413808582	20836.011678466668	11955.458073863678	15487.001677313388	6334.421102214686	29447.00835514183	9762.62608283824	17556.21007981923	0.0	11580.572141869156	21302.486466185244	86.29277566539925	16349.93840486537	26022.094966208788	5468.282031430755	13540.460826615912	7234.396285065661	8518.91384208886	6573.962861252634	6613.190322382619	186.79757812149745	17232.640722949323	26217.902320987698	23000.459403104756	5874.912266089836	22107.69946799667	19325.70823963388	23678.065520785123	4986.324770419913	15208.425139701383	5549.510317306963	29858.91700760161	148.6581323083746	22289.405300977283	14683.925114611016	22254.619506760795	14624.96065225025	10481.852895755386	16763.080232686614	6794.520829602036
PWY-7031	protein N-glycosylation (bacterial)	575.0855392776582	374.1287249272982	1191.7914224660717	151.6242376150958	882.4231278499269	74.31905458092518	336.729964387608	599.8937284123684	0.0	516.1402282020371	273.874079035499	763.1083464077503	29.608402100525133	11.033544745406488	0.0	722.9142293538549	30.791120146818965	675.9437174502741	295.04476336644603	74.58377340611437	926.1255992524422	4.917448290575203	812.8442720944842	14.738735648476258	229.92386353537856	1297.7345151744598	0.0	0.0	373.48153439083217	53.85412270638305	0.0	66.33968366879532	0.0	457.3535776629898	894.8449680162104	0.0	316.1353779351299	486.771564315156	0.0	30.32987904402737	307.4459364200239	204.91259418681597	434.2235111967681	135.41257554105414	0.0	0.0	0.0	775.8532901833873	0.0	550.8228766417762	25.578250247012605	0.0	259.9586501740644	37.09221610114648	295.3498423319205	397.1224212392997	10.55632703147966	46.38462474023776	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7039	phosphatidate metabolism, as a signaling molecule	135.69764708824044	5.9977953523578105	9.951745835665616	0.0	7.94585448392555	0.0	0.0	5.9956904394794055	0.0	0.0	193.64951821002776	0.0	0.0	0.0	0.0	0.0	21.59559499339917	5.994908854350808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.997093652213507	0.0	0.0	0.0	0.0	197.5864473951776	0.0	0.0	62.41434262948207	0.0	0.0	63.65621952263529	0.0	0.0	0.0	0.0	0.0	27.805858901022702	0.0	0.0	259.92334803621554	0.0	0.0	0.0	0.0	0.0	15.96992509468896	0.0	5.993321782490455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7052	cyanophycin metabolism	339.054616861861	201.33592367361996	1011.6699275468724	39.75318112949766	0.0	582.3610603640425	118.2344678675674	19.458962068096064	6215.830958694214	120.8236585027925	1245.1422403779986	11.991276358018068	32.40472564977684	0.0	0.0	0.0	54.31769793215577	41.690543723672775	7.437179261335077	0.0	0.0	0.0	14.93696789815881	23.79033499227401	712.87934422701	43.399930961256416	1951.111187607573	4682.313238481271	0.0	8.555886916333456	3242.182298099863	1590.2957498172857	0.0	259.3133109754277	7996.425159010601	0.0	422.2027088443544	129.607795527425	26.276207832997624	90.46797301906328	40.05044217455012	8.970015572187936	32.7771924428297	76.17857585674032	0.0	1621.3572987221569	339.4998656708398	743.1010407632264	0.0	605.8296044225941	14.72845584035808	14.30257001777735	193.85062026032776	83.91108243709246	0.0	258.4964446084273	0.0	30.66528653027068	6431.5226108854495	26302.21156438944	0.0	0.0	9788.682553104842	0.0
